application_id,applicant_id,employment_id,contact_info_id,next_of_kin_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months
USLW-APP-20241102-709,Ap193501,Em193501,Ci193501,Nk193501,2024-11-02,Personal,40108.0,Education,19.0
USLW-APP-20250312-924,Ap364223,Em364223,Ci364223,Nk364223,2025-03-12,Small Business,405398.0,Working Capital,35.0
USLW-APP-20250402-440,Ap159676,Em159676,Ci159676,Nk159676,2025-04-02,Personal,41933.0,Medical Expenses,60.0
USLW-APP-20240918-191,Ap841804,Em841804,Ci841804,Nk841804,2024-09-18,Personal,8724.0,Home Improvement,43.0
USLW-APP-20250309-154,Ap273532,Em273532,Ci273532,Nk273532,2025-03-09,Mortgage,549308.0,Home Purchase,195.0
USLW-APP-20241213-470,Ap714685,Em714685,Ci714685,Nk714685,2024-12-13,Small Business,27982.0,Expansion,34.0
USLW-APP-20250306-933,Ap697135,Em697135,Ci697135,Nk697135,2025-03-06,Personal,43719.0,Debt Consolidation,33.0
USLW-APP-20240809-704,Ap717895,Em717895,Ci717895,Nk717895,2024-08-09,Personal,5527.0,Home Improvement,45.0
USLW-APP-20240424-654,Ap320178,Em320178,Ci320178,Nk320178,2024-04-24,Personal,29204.0,Vacation,47.0
USLW-APP-20240418-843,Ap249521,Em249521,Ci249521,Nk249521,2024-04-18,Small Business,140057.0,Inventory,30.0
USLW-APP-20250118-177,Ap526752,Em526752,Ci526752,Nk526752,2025-01-18,Personal,40152.0,Medical Expenses,22.0
USLW-APP-20250209-188,Ap688365,Em688365,Ci688365,Nk688365,2025-02-09,Small Business,133352.0,Working Capital,67.0
USLW-APP-20250201-179,Ap924690,Em924690,Ci924690,Nk924690,2025-02-01,Personal,1771.0,Home Improvement,25.0
USLW-APP-20250101-859,Ap803662,Em803662,Ci803662,Nk803662,2025-01-01,Personal,2075.0,Home Improvement,40.0
USLW-APP-20241123-783,Ap357009,Em357009,Ci357009,Nk357009,2024-11-23,Personal,19807.0,Education,30.0
USLW-APP-20241206-430,Ap237717,Em237717,Ci237717,Nk237717,2024-12-06,Small Business,447594.0,Inventory,30.0
USLW-APP-20240825-691,Ap481915,Em481915,Ci481915,Nk481915,2024-08-25,Mortgage,926728.0,Home Purchase,325.0
USLW-APP-20250207-760,Ap662288,Em662288,Ci662288,Nk662288,2025-02-07,Auto,39658.0,Refinance,57.0
USLW-APP-20240426-868,Ap651025,Em651025,Ci651025,Nk651025,2024-04-26,Personal,42072.0,Debt Consolidation,58.0
USLW-APP-20240530-360,Ap897917,Em897917,Ci897917,Nk897917,2024-05-30,Personal,35749.0,Home Improvement,18.0
USLW-APP-20241220-696,Ap400709,Em400709,Ci400709,Nk400709,2024-12-20,Personal,12666.0,Debt Consolidation,17.0
USLW-APP-20240716-678,Ap951587,Em951587,Ci951587,Nk951587,2024-07-16,Personal,12431.0,Other,47.0
USLW-APP-20240505-935,Ap286240,Em286240,Ci286240,Nk286240,2024-05-05,Personal,36554.0,Debt Consolidation,29.0
USLW-APP-20240706-268,Ap676775,Em676775,Ci676775,Nk676775,2024-07-06,Mortgage,721315.0,Refinance,249.0
USLW-APP-20250118-582,Ap374486,Em374486,Ci374486,Nk374486,2025-01-18,Personal,11313.0,Education,15.0
USLW-APP-20240913-362,Ap402950,Em402950,Ci402950,Nk402950,2024-09-13,Small Business,158179.0,Equipment Purchase,48.0
USLW-APP-20240501-937,Ap410914,Em410914,Ci410914,Nk410914,2024-05-01,Small Business,357158.0,Inventory,29.0
USLW-APP-20241117-360,Ap178623,Em178623,Ci178623,Nk178623,2024-11-17,Auto,10717.0,New Car Purchase,60.0
USLW-APP-20240602-815,Ap465321,Em465321,Ci465321,Nk465321,2024-06-02,Personal,48653.0,Education,57.0
USLW-APP-20240801-328,Ap962061,Em962061,Ci962061,Nk962061,2024-08-01,Personal,44861.0,Debt Consolidation,48.0
USLW-APP-20241109-337,Ap283675,Em283675,Ci283675,Nk283675,2024-11-09,Personal,43515.0,Medical Expenses,32.0
USLW-APP-20240627-276,Ap837334,Em837334,Ci837334,Nk837334,2024-06-27,Small Business,406703.0,Working Capital,74.0
USLW-APP-20250130-942,Ap730235,Em730235,Ci730235,Nk730235,2025-01-30,Personal,1675.0,Home Improvement,49.0
USLW-APP-20240727-155,Ap912831,Em912831,Ci912831,Nk912831,2024-07-27,Small Business,217370.0,Working Capital,62.0
USLW-APP-20250104-450,Ap752465,Em752465,Ci752465,Nk752465,2025-01-04,Personal,24789.0,Home Improvement,57.0
USLW-APP-20240712-196,Ap316454,Em316454,Ci316454,Nk316454,2024-07-12,Personal,46648.0,Other,41.0
USLW-APP-20240923-997,Ap209575,Em209575,Ci209575,Nk209575,2024-09-23,Personal,13536.0,Other,38.0
USLW-APP-20250228-437,Ap997336,Em997336,Ci997336,Nk997336,2025-02-28,Personal,12919.0,Medical Expenses,49.0
USLW-APP-20250108-809,Ap307606,Em307606,Ci307606,Nk307606,2025-01-08,Personal,1210.0,Medical Expenses,47.0
USLW-APP-20241212-495,Ap605815,Em605815,Ci605815,Nk605815,2024-12-12,Small Business,183234.0,Expansion,33.0
USLW-APP-20250128-926,Ap392822,Em392822,Ci392822,Nk392822,2025-01-28,Small Business,218531.0,Equipment Purchase,28.0
USLW-APP-20240818-290,Ap176218,Em176218,Ci176218,Nk176218,2024-08-18,Auto,20454.0,New Car Purchase,46.0
USLW-APP-20250318-326,Ap687518,Em687518,Ci687518,Nk687518,2025-03-18,Personal,37441.0,Other,44.0
USLW-APP-20240714-515,Ap870044,Em870044,Ci870044,Nk870044,2024-07-14,Personal,38915.0,Vacation,17.0
USLW-APP-20241229-502,Ap436199,Em436199,Ci436199,Nk436199,2024-12-29,Personal,14777.0,Debt Consolidation,36.0
USLW-APP-20240729-328,Ap549589,Em549589,Ci549589,Nk549589,2024-07-29,Personal,45962.0,Other,20.0
USLW-APP-20250123-194,Ap786840,Em786840,Ci786840,Nk786840,2025-01-23,Personal,34754.0,Home Improvement,50.0
USLW-APP-20250101-887,Ap578446,Em578446,Ci578446,Nk578446,2025-01-01,Personal,12520.0,Debt Consolidation,14.0
USLW-APP-20240723-675,Ap562052,Em562052,Ci562052,Nk562052,2024-07-23,Small Business,421704.0,Startup Costs,50.0
USLW-APP-20240816-608,Ap434402,Em434402,Ci434402,Nk434402,2024-08-16,Auto,61570.0,Used Car Purchase,25.0
USLW-APP-20240923-721,Ap139986,Em139986,Ci139986,Nk139986,2024-09-23,Personal,10974.0,Home Improvement,12.0
USLW-APP-20250131-379,Ap779520,Em779520,Ci779520,Nk779520,2025-01-31,Mortgage,708192.0,Home Purchase,323.0
USLW-APP-20241006-393,Ap447739,Em447739,Ci447739,Nk447739,2024-10-06,Small Business,119248.0,Startup Costs,70.0
USLW-APP-20250125-702,Ap725646,Em725646,Ci725646,Nk725646,2025-01-25,Personal,7411.0,Debt Consolidation,40.0
USLW-APP-20240830-574,Ap572327,Em572327,Ci572327,Nk572327,2024-08-30,Personal,23992.0,Debt Consolidation,59.0
USLW-APP-20240914-758,Ap427073,Em427073,Ci427073,Nk427073,2024-09-14,Small Business,86650.0,Equipment Purchase,80.0
USLW-APP-20240527-154,Ap697794,Em697794,Ci697794,Nk697794,2024-05-27,Personal,6487.0,Education,19.0
USLW-APP-20241230-919,Ap134911,Em134911,Ci134911,Nk134911,2024-12-30,Small Business,461877.0,Equipment Purchase,26.0
USLW-APP-20240711-826,Ap973559,Em973559,Ci973559,Nk973559,2024-07-11,Small Business,426808.0,Inventory,57.0
USLW-APP-20240823-239,Ap525037,Em525037,Ci525037,Nk525037,2024-08-23,Personal,47827.0,Vacation,56.0
USLW-APP-20250224-563,Ap830399,Em830399,Ci830399,Nk830399,2025-02-24,Personal,3738.0,Medical Expenses,39.0
USLW-APP-20241024-399,Ap999885,Em999885,Ci999885,Nk999885,2024-10-24,Small Business,45833.0,Inventory,68.0
USLW-APP-20241029-952,Ap708746,Em708746,Ci708746,Nk708746,2024-10-29,Personal,31876.0,Other,23.0
USLW-APP-20250207-741,Ap112175,Em112175,Ci112175,Nk112175,2025-02-07,Personal,17694.0,Education,28.0
USLW-APP-20240801-859,Ap416915,Em416915,Ci416915,Nk416915,2024-08-01,Personal,49163.0,Home Improvement,54.0
USLW-APP-20241202-217,Ap599876,Em599876,Ci599876,Nk599876,2024-12-02,Personal,6682.0,Education,42.0
USLW-APP-20250126-751,Ap745588,Em745588,Ci745588,Nk745588,2025-01-26,Auto,35703.0,New Car Purchase,50.0
USLW-APP-20250201-868,Ap711213,Em711213,Ci711213,Nk711213,2025-02-01,Mortgage,176903.0,Refinance,341.0
USLW-APP-20241018-674,Ap868734,Em868734,Ci868734,Nk868734,2024-10-18,Personal,38471.0,Home Improvement,42.0
USLW-APP-20240717-852,Ap166358,Em166358,Ci166358,Nk166358,2024-07-17,Personal,32222.0,Education,33.0
USLW-APP-20250215-403,Ap510543,Em510543,Ci510543,Nk510543,2025-02-15,Small Business,448094.0,Equipment Purchase,70.0
USLW-APP-20250203-488,Ap147057,Em147057,Ci147057,Nk147057,2025-02-03,Personal,15438.0,Home Improvement,37.0
USLW-APP-20240716-138,Ap368294,Em368294,Ci368294,Nk368294,2024-07-16,Personal,33045.0,Home Improvement,28.0
USLW-APP-20241221-879,Ap890857,Em890857,Ci890857,Nk890857,2024-12-21,Mortgage,770723.0,Refinance,279.0
USLW-APP-20240511-646,Ap354726,Em354726,Ci354726,Nk354726,2024-05-11,Auto,60831.0,Refinance,47.0
USLW-APP-20250301-297,Ap378176,Em378176,Ci378176,Nk378176,2025-03-01,Personal,46422.0,Other,50.0
USLW-APP-20240523-111,Ap626486,Em626486,Ci626486,Nk626486,2024-05-23,Personal,30276.0,Other,52.0
USLW-APP-20240617-299,Ap808754,Em808754,Ci808754,Nk808754,2024-06-17,Mortgage,481401.0,Home Purchase,312.0
USLW-APP-20250213-364,Ap267292,Em267292,Ci267292,Nk267292,2025-02-13,Small Business,184536.0,Working Capital,78.0
USLW-APP-20240405-104,Ap244931,Em244931,Ci244931,Nk244931,2024-04-05,Personal,26952.0,Debt Consolidation,22.0
USLW-APP-20240927-692,Ap543676,Em543676,Ci543676,Nk543676,2024-09-27,Small Business,189707.0,Expansion,55.0
USLW-APP-20240519-849,Ap262491,Em262491,Ci262491,Nk262491,2024-05-19,Small Business,446256.0,Expansion,65.0
USLW-APP-20240908-758,Ap481009,Em481009,Ci481009,Nk481009,2024-09-08,Personal,48123.0,Education,32.0
USLW-APP-20240618-377,Ap501921,Em501921,Ci501921,Nk501921,2024-06-18,Personal,28296.0,Education,18.0
USLW-APP-20240925-416,Ap360910,Em360910,Ci360910,Nk360910,2024-09-25,Personal,9504.0,Education,32.0
USLW-APP-20241113-125,Ap123236,Em123236,Ci123236,Nk123236,2024-11-13,Small Business,318801.0,Startup Costs,44.0
USLW-APP-20240515-405,Ap187955,Em187955,Ci187955,Nk187955,2024-05-15,Personal,44536.0,Education,38.0
USLW-APP-20240531-162,Ap840874,Em840874,Ci840874,Nk840874,2024-05-31,Small Business,345383.0,Inventory,77.0
USLW-APP-20250212-810,Ap727433,Em727433,Ci727433,Nk727433,2025-02-12,Personal,47675.0,Debt Consolidation,51.0
USLW-APP-20240601-450,Ap770718,Em770718,Ci770718,Nk770718,2024-06-01,Small Business,151605.0,Inventory,63.0
USLW-APP-20250303-714,Ap330785,Em330785,Ci330785,Nk330785,2025-03-03,Small Business,439815.0,Startup Costs,68.0
USLW-APP-20240629-903,Ap194914,Em194914,Ci194914,Nk194914,2024-06-29,Personal,13663.0,Home Improvement,34.0
USLW-APP-20240701-997,Ap989302,Em989302,Ci989302,Nk989302,2024-07-01,Mortgage,305428.0,Refinance,326.0
USLW-APP-20241125-341,Ap307990,Em307990,Ci307990,Nk307990,2024-11-25,Auto,58130.0,Used Car Purchase,57.0
USLW-APP-20240701-361,Ap478387,Em478387,Ci478387,Nk478387,2024-07-01,Personal,39017.0,Education,34.0
USLW-APP-20240513-594,Ap638884,Em638884,Ci638884,Nk638884,2024-05-13,Personal,5589.0,Debt Consolidation,46.0
USLW-APP-20240603-426,Ap756639,Em756639,Ci756639,Nk756639,2024-06-03,Small Business,351370.0,Expansion,35.0
USLW-APP-20241227-292,Ap294269,Em294269,Ci294269,Nk294269,2024-12-27,Small Business,214526.0,Startup Costs,46.0
USLW-APP-20240406-152,Ap997928,Em997928,Ci997928,Nk997928,2024-04-06,Personal,41021.0,Debt Consolidation,35.0
USLW-APP-20250107-527,Ap492417,Em492417,Ci492417,Nk492417,2025-01-07,Personal,45174.0,Vacation,49.0
USLW-APP-20250117-124,Ap238155,Em238155,Ci238155,Nk238155,2025-01-17,Personal,22196.0,Education,48.0
USLW-APP-20241128-434,Ap220674,Em220674,Ci220674,Nk220674,2024-11-28,Auto,40135.0,Refinance,69.0
USLW-APP-20240503-427,Ap881817,Em881817,Ci881817,Nk881817,2024-05-03,Mortgage,735176.0,Home Purchase,265.0
USLW-APP-20240718-487,Ap864757,Em864757,Ci864757,Nk864757,2024-07-18,Auto,34275.0,Used Car Purchase,50.0
USLW-APP-20240710-228,Ap356713,Em356713,Ci356713,Nk356713,2024-07-10,Personal,25578.0,Education,21.0
USLW-APP-20240519-602,Ap541501,Em541501,Ci541501,Nk541501,2024-05-19,Personal,38735.0,Education,49.0
USLW-APP-20250301-181,Ap643351,Em643351,Ci643351,Nk643351,2025-03-01,Auto,25389.0,New Car Purchase,72.0
USLW-APP-20250123-150,Ap167642,Em167642,Ci167642,Nk167642,2025-01-23,Personal,17041.0,Debt Consolidation,57.0
USLW-APP-20240627-202,Ap190093,Em190093,Ci190093,Nk190093,2024-06-27,Small Business,11387.0,Working Capital,45.0
USLW-APP-20241124-372,Ap607606,Em607606,Ci607606,Nk607606,2024-11-24,Personal,32263.0,Other,52.0
USLW-APP-20250122-918,Ap317215,Em317215,Ci317215,Nk317215,2025-01-22,Personal,20417.0,Education,17.0
USLW-APP-20241128-934,Ap807280,Em807280,Ci807280,Nk807280,2024-11-28,Personal,38463.0,Education,44.0
USLW-APP-20240817-303,Ap783889,Em783889,Ci783889,Nk783889,2024-08-17,Small Business,336329.0,Equipment Purchase,77.0
USLW-APP-20250204-947,Ap135954,Em135954,Ci135954,Nk135954,2025-02-04,Mortgage,765392.0,Refinance,253.0
USLW-APP-20240812-431,Ap127856,Em127856,Ci127856,Nk127856,2024-08-12,Personal,40204.0,Debt Consolidation,36.0
USLW-APP-20240429-742,Ap626861,Em626861,Ci626861,Nk626861,2024-04-29,Personal,8953.0,Home Improvement,41.0
USLW-APP-20241229-712,Ap659655,Em659655,Ci659655,Nk659655,2024-12-29,Small Business,376491.0,Expansion,82.0
USLW-APP-20240531-507,Ap595553,Em595553,Ci595553,Nk595553,2024-05-31,Personal,33728.0,Home Improvement,20.0
USLW-APP-20240407-297,Ap862092,Em862092,Ci862092,Nk862092,2024-04-07,Small Business,332274.0,Equipment Purchase,49.0
USLW-APP-20240612-227,Ap986040,Em986040,Ci986040,Nk986040,2024-06-12,Personal,47248.0,Medical Expenses,56.0
USLW-APP-20241128-282,Ap422918,Em422918,Ci422918,Nk422918,2024-11-28,Personal,1678.0,Education,34.0
USLW-APP-20250109-207,Ap123752,Em123752,Ci123752,Nk123752,2025-01-09,Small Business,83797.0,Startup Costs,76.0
USLW-APP-20241213-586,Ap941461,Em941461,Ci941461,Nk941461,2024-12-13,Mortgage,196390.0,Refinance,302.0
USLW-APP-20240520-859,Ap248757,Em248757,Ci248757,Nk248757,2024-05-20,Personal,22305.0,Other,23.0
USLW-APP-20240814-766,Ap413837,Em413837,Ci413837,Nk413837,2024-08-14,Personal,27503.0,Home Improvement,45.0
USLW-APP-20240907-458,Ap216739,Em216739,Ci216739,Nk216739,2024-09-07,Personal,3299.0,Home Improvement,54.0
USLW-APP-20250305-640,Ap942393,Em942393,Ci942393,Nk942393,2025-03-05,Small Business,229681.0,Startup Costs,81.0
USLW-APP-20240412-131,Ap338009,Em338009,Ci338009,Nk338009,2024-04-12,Personal,19084.0,Vacation,39.0
USLW-APP-20240408-380,Ap880316,Em880316,Ci880316,Nk880316,2024-04-08,Mortgage,645187.0,Refinance,250.0
USLW-APP-20250115-543,Ap307980,Em307980,Ci307980,Nk307980,2025-01-15,Personal,6916.0,Vacation,41.0
USLW-APP-20241103-437,Ap356609,Em356609,Ci356609,Nk356609,2024-11-03,Personal,24053.0,Other,60.0
USLW-APP-20240526-241,Ap488822,Em488822,Ci488822,Nk488822,2024-05-26,Personal,26387.0,Debt Consolidation,21.0
USLW-APP-20241114-476,Ap436676,Em436676,Ci436676,Nk436676,2024-11-14,Auto,42330.0,New Car Purchase,70.0
USLW-APP-20240920-816,Ap444138,Em444138,Ci444138,Nk444138,2024-09-20,Personal,42902.0,Debt Consolidation,32.0
USLW-APP-20250106-655,Ap418277,Em418277,Ci418277,Nk418277,2025-01-06,Personal,45588.0,Home Improvement,31.0
USLW-APP-20250123-355,Ap618271,Em618271,Ci618271,Nk618271,2025-01-23,Auto,33065.0,Used Car Purchase,42.0
USLW-APP-20250220-393,Ap423412,Em423412,Ci423412,Nk423412,2025-02-20,Personal,29737.0,Debt Consolidation,24.0
USLW-APP-20240404-113,Ap585417,Em585417,Ci585417,Nk585417,2024-04-04,Auto,27361.0,Refinance,64.0
USLW-APP-20250122-331,Ap531459,Em531459,Ci531459,Nk531459,2025-01-22,Auto,64317.0,Refinance,67.0
USLW-APP-20250101-121,Ap288456,Em288456,Ci288456,Nk288456,2025-01-01,Mortgage,466675.0,Home Purchase,354.0
USLW-APP-20240913-673,Ap655941,Em655941,Ci655941,Nk655941,2024-09-13,Small Business,189988.0,Equipment Purchase,30.0
USLW-APP-20240905-592,Ap257729,Em257729,Ci257729,Nk257729,2024-09-05,Small Business,412028.0,Working Capital,64.0
USLW-APP-20250401-871,Ap328504,Em328504,Ci328504,Nk328504,2025-04-01,Personal,32593.0,Other,50.0
USLW-APP-20241010-638,Ap746117,Em746117,Ci746117,Nk746117,2024-10-10,Personal,41955.0,Debt Consolidation,19.0
USLW-APP-20250203-703,Ap752665,Em752665,Ci752665,Nk752665,2025-02-03,Personal,49324.0,Debt Consolidation,41.0
USLW-APP-20240802-690,Ap625910,Em625910,Ci625910,Nk625910,2024-08-02,Personal,20512.0,Home Improvement,16.0
USLW-APP-20250225-170,Ap673044,Em673044,Ci673044,Nk673044,2025-02-25,Personal,30013.0,Other,14.0
USLW-APP-20240713-371,Ap140809,Em140809,Ci140809,Nk140809,2024-07-13,Personal,20255.0,Home Improvement,34.0
USLW-APP-20240807-693,Ap641013,Em641013,Ci641013,Nk641013,2024-08-07,Auto,18791.0,Used Car Purchase,53.0
USLW-APP-20240426-742,Ap816756,Em816756,Ci816756,Nk816756,2024-04-26,Personal,4377.0,Debt Consolidation,33.0
USLW-APP-20240913-354,Ap151226,Em151226,Ci151226,Nk151226,2024-09-13,Personal,30377.0,Education,35.0
USLW-APP-20240827-945,Ap599512,Em599512,Ci599512,Nk599512,2024-08-27,Small Business,213714.0,Working Capital,67.0
USLW-APP-20240429-701,Ap705470,Em705470,Ci705470,Nk705470,2024-04-29,Small Business,100266.0,Startup Costs,77.0
USLW-APP-20240827-282,Ap575781,Em575781,Ci575781,Nk575781,2024-08-27,Auto,13702.0,New Car Purchase,71.0
USLW-APP-20250122-258,Ap129402,Em129402,Ci129402,Nk129402,2025-01-22,Personal,47419.0,Other,37.0
USLW-APP-20241116-354,Ap104263,Em104263,Ci104263,Nk104263,2024-11-16,Mortgage,825894.0,Refinance,358.0
USLW-APP-20240517-439,Ap851883,Em851883,Ci851883,Nk851883,2024-05-17,Mortgage,976897.0,Refinance,198.0
USLW-APP-20240514-389,Ap277900,Em277900,Ci277900,Nk277900,2024-05-14,Personal,8536.0,Home Improvement,23.0
USLW-APP-20241025-706,Ap672212,Em672212,Ci672212,Nk672212,2024-10-25,Personal,47072.0,Vacation,19.0
USLW-APP-20250110-199,Ap436326,Em436326,Ci436326,Nk436326,2025-01-10,Personal,44341.0,Medical Expenses,28.0
USLW-APP-20240409-717,Ap324137,Em324137,Ci324137,Nk324137,2024-04-09,Auto,12915.0,Used Car Purchase,57.0
USLW-APP-20241218-604,Ap552268,Em552268,Ci552268,Nk552268,2024-12-18,Mortgage,84268.0,Home Purchase,264.0
USLW-APP-20241117-520,Ap397881,Em397881,Ci397881,Nk397881,2024-11-17,Personal,32908.0,Education,32.0
USLW-APP-20241231-198,Ap463476,Em463476,Ci463476,Nk463476,2024-12-31,Personal,33632.0,Other,13.0
USLW-APP-20250105-156,Ap451707,Em451707,Ci451707,Nk451707,2025-01-05,Mortgage,528771.0,Home Purchase,294.0
USLW-APP-20250104-503,Ap784733,Em784733,Ci784733,Nk784733,2025-01-04,Auto,25674.0,Used Car Purchase,48.0
USLW-APP-20241221-809,Ap610585,Em610585,Ci610585,Nk610585,2024-12-21,Small Business,75945.0,Expansion,73.0
USLW-APP-20240516-291,Ap791757,Em791757,Ci791757,Nk791757,2024-05-16,Personal,38116.0,Home Improvement,35.0
USLW-APP-20240811-806,Ap490719,Em490719,Ci490719,Nk490719,2024-08-11,Mortgage,910686.0,Home Purchase,254.0
USLW-APP-20240618-228,Ap579361,Em579361,Ci579361,Nk579361,2024-06-18,Small Business,242287.0,Inventory,49.0
USLW-APP-20240713-734,Ap201371,Em201371,Ci201371,Nk201371,2024-07-13,Personal,44677.0,Vacation,21.0
USLW-APP-20240418-546,Ap662997,Em662997,Ci662997,Nk662997,2024-04-18,Personal,34859.0,Medical Expenses,37.0
USLW-APP-20241112-246,Ap292192,Em292192,Ci292192,Nk292192,2024-11-12,Personal,2737.0,Vacation,42.0
USLW-APP-20250219-816,Ap250322,Em250322,Ci250322,Nk250322,2025-02-19,Personal,48857.0,Other,24.0
USLW-APP-20250224-669,Ap121172,Em121172,Ci121172,Nk121172,2025-02-24,Small Business,174226.0,Expansion,34.0
USLW-APP-20240920-267,Ap635843,Em635843,Ci635843,Nk635843,2024-09-20,Small Business,299046.0,Startup Costs,37.0
USLW-APP-20241211-685,Ap677564,Em677564,Ci677564,Nk677564,2024-12-11,Personal,11401.0,Home Improvement,20.0
USLW-APP-20250321-596,Ap681780,Em681780,Ci681780,Nk681780,2025-03-21,Personal,38108.0,Education,50.0
USLW-APP-20240510-171,Ap808362,Em808362,Ci808362,Nk808362,2024-05-10,Personal,34060.0,Medical Expenses,36.0
USLW-APP-20241021-592,Ap613319,Em613319,Ci613319,Nk613319,2024-10-21,Small Business,131976.0,Inventory,35.0
USLW-APP-20240415-417,Ap880298,Em880298,Ci880298,Nk880298,2024-04-15,Personal,31939.0,Medical Expenses,33.0
USLW-APP-20250301-872,Ap976031,Em976031,Ci976031,Nk976031,2025-03-01,Personal,32118.0,Other,37.0
USLW-APP-20240617-250,Ap322320,Em322320,Ci322320,Nk322320,2024-06-17,Personal,15950.0,Debt Consolidation,24.0
USLW-APP-20240627-676,Ap517978,Em517978,Ci517978,Nk517978,2024-06-27,Mortgage,509153.0,Refinance,220.0
USLW-APP-20241224-640,Ap111046,Em111046,Ci111046,Nk111046,2024-12-24,Auto,64367.0,Used Car Purchase,54.0
USLW-APP-20240914-381,Ap328071,Em328071,Ci328071,Nk328071,2024-09-14,Personal,49600.0,Other,57.0
USLW-APP-20240827-433,Ap478165,Em478165,Ci478165,Nk478165,2024-08-27,Personal,7247.0,Home Improvement,31.0
USLW-APP-20241020-498,Ap808662,Em808662,Ci808662,Nk808662,2024-10-20,Personal,3632.0,Other,25.0
USLW-APP-20240729-828,Ap516366,Em516366,Ci516366,Nk516366,2024-07-29,Auto,51114.0,New Car Purchase,70.0
USLW-APP-20241104-631,Ap366997,Em366997,Ci366997,Nk366997,2024-11-04,Personal,10855.0,Medical Expenses,27.0
USLW-APP-20240828-443,Ap745188,Em745188,Ci745188,Nk745188,2024-08-28,Small Business,466232.0,Expansion,45.0
USLW-APP-20241108-985,Ap582615,Em582615,Ci582615,Nk582615,2024-11-08,Mortgage,592245.0,Home Purchase,287.0
USLW-APP-20240826-314,Ap515008,Em515008,Ci515008,Nk515008,2024-08-26,Auto,46919.0,New Car Purchase,29.0
USLW-APP-20250304-296,Ap683417,Em683417,Ci683417,Nk683417,2025-03-04,Personal,2201.0,Vacation,35.0
USLW-APP-20240505-980,Ap861379,Em861379,Ci861379,Nk861379,2024-05-05,Small Business,304021.0,Equipment Purchase,76.0
USLW-APP-20241121-966,Ap305550,Em305550,Ci305550,Nk305550,2024-11-21,Personal,2171.0,Home Improvement,42.0
USLW-APP-20240506-337,Ap344883,Em344883,Ci344883,Nk344883,2024-05-06,Personal,5667.0,Vacation,39.0
USLW-APP-20240914-364,Ap738418,Em738418,Ci738418,Nk738418,2024-09-14,Personal,29381.0,Debt Consolidation,31.0
USLW-APP-20241123-302,Ap560514,Em560514,Ci560514,Nk560514,2024-11-23,Personal,2498.0,Debt Consolidation,40.0
USLW-APP-20240902-926,Ap771210,Em771210,Ci771210,Nk771210,2024-09-02,Auto,48019.0,Used Car Purchase,29.0
USLW-APP-20240930-536,Ap221789,Em221789,Ci221789,Nk221789,2024-09-30,Small Business,280880.0,Expansion,77.0
USLW-APP-20250123-544,Ap779418,Em779418,Ci779418,Nk779418,2025-01-23,Mortgage,176611.0,Home Purchase,271.0
USLW-APP-20241110-351,Ap800780,Em800780,Ci800780,Nk800780,2024-11-10,Personal,12826.0,Education,44.0
USLW-APP-20240705-219,Ap663178,Em663178,Ci663178,Nk663178,2024-07-05,Personal,38393.0,Debt Consolidation,32.0
USLW-APP-20240716-177,Ap166017,Em166017,Ci166017,Nk166017,2024-07-16,Personal,26178.0,Medical Expenses,37.0
USLW-APP-20241008-380,Ap278376,Em278376,Ci278376,Nk278376,2024-10-08,Mortgage,658765.0,Refinance,194.0
USLW-APP-20240815-912,Ap788281,Em788281,Ci788281,Nk788281,2024-08-15,Mortgage,940771.0,Home Purchase,357.0
USLW-APP-20240829-301,Ap599137,Em599137,Ci599137,Nk599137,2024-08-29,Auto,55290.0,New Car Purchase,48.0
USLW-APP-20240902-258,Ap756884,Em756884,Ci756884,Nk756884,2024-09-02,Personal,28518.0,Vacation,31.0
USLW-APP-20240627-241,Ap724712,Em724712,Ci724712,Nk724712,2024-06-27,Small Business,231145.0,Equipment Purchase,72.0
USLW-APP-20240808-510,Ap901480,Em901480,Ci901480,Nk901480,2024-08-08,Mortgage,817949.0,Refinance,217.0
USLW-APP-20240407-266,Ap793264,Em793264,Ci793264,Nk793264,2024-04-07,Personal,36583.0,Other,32.0
USLW-APP-20240704-913,Ap941344,Em941344,Ci941344,Nk941344,2024-07-04,Personal,37928.0,Vacation,38.0
USLW-APP-20241231-852,Ap658296,Em658296,Ci658296,Nk658296,2024-12-31,Personal,24252.0,Other,14.0
USLW-APP-20250228-887,Ap493276,Em493276,Ci493276,Nk493276,2025-02-28,Personal,17550.0,Other,16.0
USLW-APP-20240604-728,Ap830026,Em830026,Ci830026,Nk830026,2024-06-04,Auto,72832.0,New Car Purchase,69.0
USLW-APP-20240725-363,Ap707847,Em707847,Ci707847,Nk707847,2024-07-25,Personal,13457.0,Vacation,17.0
USLW-APP-20240505-893,Ap155337,Em155337,Ci155337,Nk155337,2024-05-05,Small Business,15824.0,Inventory,84.0
USLW-APP-20250219-897,Ap997048,Em997048,Ci997048,Nk997048,2025-02-19,Small Business,225675.0,Working Capital,84.0
USLW-APP-20241219-150,Ap375494,Em375494,Ci375494,Nk375494,2024-12-19,Mortgage,808603.0,Home Purchase,319.0
USLW-APP-20240730-821,Ap124354,Em124354,Ci124354,Nk124354,2024-07-30,Small Business,151856.0,Inventory,80.0
USLW-APP-20240613-200,Ap145186,Em145186,Ci145186,Nk145186,2024-06-13,Mortgage,215211.0,Refinance,349.0
